24.119 29.2601 29.2601 1 1 
24.2094 29.3027 29.3027 1 1 
24.2999 29.3452 29.3452 1 1 
24.3905 29.3875 29.3875 1 1 
24.4812 29.4297 29.4297 1 1 
24.5719 29.4718 29.4718 1 1 
24.6627 29.5138 29.5138 1 1 
24.7535 29.5556 29.5556 1 1 
24.8444 29.5973 29.5973 1 1 
24.9353 29.6389 29.6389 1 1 
25.0263 29.6804 29.6804 1 1 
25.1174 29.7217 29.7217 1 1 
25.2085 29.7629 29.7629 1 1 
25.2997 29.804 29.804 1 1 
25.3909 29.845 29.845 1 1 
25.4822 29.8858 29.8858 1 1 
25.5735 29.9265 29.9265 1 1 
25.6649 29.9671 29.9671 1 1 
25.7563 30.0076 30.0076 1 1 
25.8478 30.048 30.048 1 1 
25.9394 30.0882 30.0882 1 1 
26.031 30.1283 30.1283 1 1 
26.1226 30.1683 30.1683 1 1 
26.2143 30.2082 30.2082 1 1 
26.3061 30.248 30.248 1 1 
26.3979 30.2876 30.2876 1 1 
26.4897 30.3272 30.3272 1 1 
26.5816 30.3666 30.3666 1 1 
26.6736 30.4059 30.4059 1 1 
26.7656 30.4451 30.4451 1 1 
26.8576 30.4842 30.4842 1 1 
26.9497 30.5231 30.5231 1 1 
27.0419 30.562 30.562 1 1 
27.1341 30.6007 30.6007 1 1 
27.2263 30.6393 30.6393 1 1 
27.3186 30.6778 30.6778 1 1 
27.4109 30.7162 30.7162 1 1 
27.5033 30.7545 30.7545 1 1 
27.5957 30.7927 30.7927 1 1 
27.6882 30.8308 30.8308 1 1 
27.7807 30.8687 30.8687 1 1 
27.8733 30.9066 30.9066 1 1 
27.9659 30.9443 30.9443 1 1 
28.0585 30.982 30.982 1 1 
28.1512 31.0195 31.0195 1 1 
28.244 31.057 31.057 1 1 
28.3367 31.0943 31.0943 1 1 
28.4295 31.1315 31.1315 1 1 
28.5224 31.1686 31.1686 1 1 
28.6153 31.2056 31.2056 1 1 
28.7082 31.2425 31.2425 1 1 
28.8012 31.2793 31.2793 1 1 
28.8942 31.316 31.316 1 1 
28.9873 31.3526 31.3526 1 1 
29.0804 31.3891 31.3891 1 1 
29.1736 31.4255 31.4255 1 1 
29.2667 31.4618 31.4618 1 1 
29.36 31.498 31.498 1 1 
29.4532 31.5341 31.5341 1 1 
29.5465 31.5701 31.5701 1 1 
29.6398 31.606 31.606 1 1 
29.7332 31.6418 31.6418 1 1 
29.8266 31.6775 31.6775 1 1 
29.9201 31.7131 31.7131 1 1 
30.0136 31.7486 31.7486 1 1 
30.1071 31.784 31.784 1 1 
30.2006 31.8193 31.8193 1 1 
30.2942 31.8545 31.8545 1 1 
30.3879 31.8896 31.8896 1 1 
30.4815 31.9247 31.9247 1 1 
30.5752 31.9596 31.9596 1 1 
30.669 31.9944 31.9944 1 1 
30.7627 32.0292 32.0292 1 1 
30.8565 32.0638 32.0638 1 1 
30.9504 32.0984 32.0984 1 1 
31.0443 32.1329 32.1329 1 1 
31.1382 32.1672 32.1672 1 1 
31.2321 32.2015 32.2015 1 1 
31.3261 32.2357 32.2357 1 1 
31.4201 32.2698 32.2698 1 1 
31.5141 32.3038 32.3038 1 1 
31.6082 32.3377 32.3377 1 1 
31.7023 32.3716 32.3716 1 1 
31.7964 32.4053 32.4053 1 1 
31.8906 32.439 32.439 1 1 
31.9848 32.4725 32.4725 1 1 
32.079 32.506 32.506 1 1 
32.1733 32.5394 32.5394 1 1 
32.2676 32.5727 32.5727 1 1 
32.3619 32.6059 32.6059 1 1 
32.4562 32.6391 32.6391 1 1 
32.5506 32.6721 32.6721 1 1 
32.645 32.7051 32.7051 1 1 
32.7395 32.738 32.738 1 1 
32.8339 32.7708 32.7708 1 1 
32.9284 32.8035 32.8035 1 1 
33.023 32.8361 32.8361 1 1 
33.1175 32.8686 32.8686 1 1 
33.2121 32.9011 32.9011 1 1 
33.3067 32.9335 32.9335 1 1 
33.4014 32.9658 32.9658 1 1 
33.496 32.998 32.998 1 1 
33.5907 33.0301 33.0301 1 1 
33.6855 33.0622 33.0622 1 1 
33.7802 33.0941 33.0941 1 1 
33.875 33.126 33.126 1 1 
33.9698 33.1578 33.1578 1 1 
34.0646 33.1896 33.1896 1 1 
34.1595 33.2212 33.2212 1 1 
34.2544 33.2528 33.2528 1 1 
34.3493 33.2843 33.2843 1 1 
34.4442 33.3157 33.3157 1 1 
34.5392 33.347 33.347 1 1 
34.6342 33.3783 33.3783 1 1 
34.7292 33.4094 33.4094 1 1 
34.8242 33.4406 33.4406 1 1 
34.9193 33.4716 33.4716 1 1 
35.0144 33.5025 33.5025 1 1 
35.1095 33.5334 33.5334 1 1 
35.2046 33.5642 33.5642 1 1 
35.2998 33.5949 33.5949 1 1 
35.395 33.6256 33.6256 1 1 
35.4902 33.6561 33.6561 1 1 
35.5854 33.6866 33.6866 1 1 
35.6807 33.7171 33.7171 1 1 
35.776 33.7474 33.7474 1 1 
35.8713 33.7777 33.7777 1 1 
35.9666 33.8079 33.8079 1 1 
36.062 33.838 33.838 1 1 
36.1573 33.8681 33.8681 1 1 
36.2527 33.8981 33.8981 1 1 
36.3482 33.928 33.928 1 1 
36.4436 33.9579 33.9579 1 1 
36.5391 33.9876 33.9876 1 1 
36.6346 34.0173 34.0173 1 1 
36.7301 34.047 34.047 1 1 
36.8256 34.0765 34.0765 1 1 
36.9211 34.106 34.106 1 1 
37.0167 34.1354 34.1354 1 1 
37.1123 34.1648 34.1648 1 1 
37.2079 34.1941 34.1941 1 1 
37.3036 34.2233 34.2233 1 1 
37.3992 34.2524 34.2524 1 1 
37.4949 34.2815 34.2815 1 1 
37.5906 34.3105 34.3105 1 1 
37.6863 34.3395 34.3395 1 1 
37.7821 34.3684 34.3684 1 1 
37.8778 34.3972 34.3972 1 1 
37.9736 34.4259 34.4259 1 1 
38.0694 34.4546 34.4546 1 1 
38.1652 34.4832 34.4832 1 1 
38.2611 34.5117 34.5117 1 1 
38.3569 34.5402 34.5402 1 1 
38.4528 34.5686 34.5686 1 1 
38.5487 34.597 34.597 1 1 
